,model_num,dataset,model_name,vae_beta,factor_vae_gamma,dip_vae_lambda_d_factor,dip_vae_lambda_od,beta_tc_vae_beta,annealed_vae_c_max,model_random_seed,elbo,kl_loss,loss,reconstruction_loss,regularizer,beta_vae_train_accuracy,beta_vae_eval_accuracy,factor_vae_train_accuracy,factor_vae_eval_accuracy,dci_informativeness_train,dci_informativeness_test,dci_disentanglement,dci_completeness,mig_discrete_mig,sap_score,modularity_score,modularity_explicitness_score_train,modularity_explicitness_score_test
10,5900-5949,'scream_dsprites','factor_vae',,50.0,,,,,0-49,,24.520195999148005,7581.1357421874945,7551.396445312508,29.740613670349997,0.6888539999999999,0.6809040000000001,0.5284340000000001,0.529904,0.6538328,0.2995032,0.098933619052,0.233537819106,0.07108002424599999,0.032034400000000005,0.732711609536,0.701415351072,0.6837755056239999
11,5950-5999,'scream_dsprites','factor_vae',,100.0,,,,,0-49,,24.600664978026003,7583.0812304687515,7554.174843749992,28.906468133931998,0.6888679999999999,0.6820919999999999,0.5262300000000001,0.5267919999999999,0.6548120000000001,0.30396960000000006,0.102510414812,0.24097652131399996,0.073627506438,0.032476000000000005,0.731036900908,0.700377408904,0.6829814721660001
12,6000-6049,'scream_dsprites','dip_vae_i',,,10.0,1.0,,,0-49,-7554.3561816406345,28.018821983335997,7557.855224609376,7526.337314453122,31.517205848693997,0.6489440000000001,0.6393400000000001,0.5378700000000001,0.5346040000000001,0.6489084000000002,0.2558712,0.068832359044,0.139125496358,0.067072054118,0.0195688,0.7491062997720002,0.705436364822,0.688089817574
13,6050-6099,'scream_dsprites','dip_vae_i',,,10.0,2.0,,,0-49,-7554.482539062501,28.088109016418,7560.893886718742,7526.394472656248,34.499355316164,0.650744,0.640652,0.530854,0.5279280000000001,0.6537064000000001,0.2833008,0.08723191307400001,0.18585344940800003,0.073261544244,0.0206376,0.7425743416420002,0.7044709749500001,0.6869699090760001
14,6100-6149,'scream_dsprites','dip_vae_i',,,10.0,5.0,,,0-49,-7555.11163085938,28.52851486206,7569.222685546876,7526.582949218745,42.640370483396,0.62946,0.617928,0.508178,0.506148,0.6578740000000001,0.3085288,0.09462554767800002,0.220928784952,0.06681502206600001,0.016045600000000004,0.7428552958059998,0.698930837404,0.680880160282
15,6150-6199,'scream_dsprites','dip_vae_i',,,10.0,10.0,,,0-49,-7556.957724609379,29.369779815678,7582.120195312502,7527.588466796882,54.53077423096,0.605334,0.5908960000000001,0.4726380000000001,0.469188,0.6539184,0.30852159999999995,0.083602251982,0.21343128092000005,0.050258454788,0.011240799999999997,0.742212863012,0.6922513539459999,0.6736108146779999
16,6200-6249,'scream_dsprites','dip_vae_i',,,10.0,20.0,,,0-49,-7562.233437499996,30.662822341926,7607.599013671879,7531.57013671875,76.028303070064,0.56829,0.551296,0.427734,0.42119599999999996,0.6423772,0.28504320000000005,0.06638075848800001,0.177032844306,0.026802399446000002,0.0070928,0.725423355952,0.6883699837599999,0.6691610571819999
17,6250-6299,'scream_dsprites','dip_vae_i',,,10.0,50.0,,,0-49,-7578.22786132813,32.23285587311,7680.892871093756,7545.995058593745,134.89742675780798,0.566138,0.55066,0.43371200000000004,0.428256,0.6257020000000001,0.2430968,0.046610595506000004,0.10519461162600001,0.022715038280000002,0.006512,0.7625682690039999,0.6831207850620001,0.6650230621
18,6300-6349,'scream_dsprites','dip_vae_ii',,,1.0,1.0,,,0-49,-7554.329941406252,27.966019821174,7555.765869140622,7526.364267578124,29.400753936768,0.6425380000000002,0.6352240000000001,0.5332000000000001,0.53026,0.6445948000000001,0.2349536,0.051997172276,0.10199854328599998,0.050877931118,0.019138400000000003,0.7474805328640001,0.7067840616159999,0.689436705774
19,6350-6399,'scream_dsprites','dip_vae_ii',,,1.0,2.0,,,0-49,-7554.298027343744,27.955274696350003,7557.110908203126,7526.342636718739,30.767428207394005,0.645298,0.638352,0.5298939999999999,0.525792,0.6464996000000001,0.24064319999999997,0.05797647311,0.113329116702,0.051169569846,0.019072800000000004,0.7455565234660003,0.7073235611420001,0.68996166971
20,6400-6449,'scream_dsprites','dip_vae_ii',,,1.0,5.0,,,0-49,-7553.942587890626,27.8167533493,7560.758105468754,7526.125996093752,34.632494392388004,0.6566680000000001,0.6483,0.556322,0.552948,0.6536936,0.25603200000000004,0.071603512446,0.14265558848200002,0.069005945018,0.022121599999999995,0.731664198694,0.7078512076279999,0.690511795158
21,6450-6499,'scream_dsprites','dip_vae_ii',,,1.0,10.0,,,0-49,-7555.944931640622,27.06415332794,7568.18288085938,7528.881289062506,39.302538528444,0.6496120000000001,0.6441880000000002,0.5392239999999999,0.535968,0.6517540000000001,0.25871440000000007,0.070232541364,0.149019823992,0.06274603203,0.022676800000000004,0.7470275157940001,0.7075079652,0.6905472551000001
22,6500-6549,'scream_dsprites','dip_vae_ii',,,1.0,20.0,,,0-49,-7563.103818359374,25.461154518127998,7582.709404296873,7537.643349609376,45.06675361634199,0.661402,0.658364,0.551232,0.547324,0.6493612,0.257304,0.06743139294400001,0.15203175956599999,0.057043678132,0.0260112,0.764714514768,0.708833379196,0.6920712325760001
23,6550-6599,'scream_dsprites','dip_vae_ii',,,1.0,50.0,,,0-49,-7591.1284179687445,22.229419937138005,7617.652001953126,7568.899287109385,48.753023681644,0.647628,0.642668,0.52788,0.523832,0.6276428000000001,0.2387416,0.06403375593600001,0.13719115407000002,0.049996206996000006,0.0263592,0.7234445146860001,0.6943885641679999,0.6780148879480001
24,6600-6649,'scream_dsprites','beta_tc_vae',,,,,1.0,,0-49,-7554.064951171874,28.113874778742,7554.064951171874,7525.950781250006,28.113874778742,0.6310720000000001,0.623612,0.5176340000000001,0.511956,0.6424072000000001,0.22746400000000006,0.046577606262,0.085218074316,0.038263105096000005,0.018196000000000004,0.7793896207839999,0.705947652416,0.6885961101779999
