,model_num,dataset,model_name,vae_beta,factor_vae_gamma,dip_vae_lambda_d_factor,dip_vae_lambda_od,beta_tc_vae_beta,beta_tc_vae_c_max,model_random_seed,elbo,kl_loss,loss,reconstruction_loss,regularizer,beta_vae_train_accuracy,beta_vae_eval_accuracy,factor_vae_train_accuracy,factor_vae_eval_accuracy,dci_informativeness_train,dci_informativeness_test,dci_disentanglement,dci_completeness,mig_discrete_mig,sap_score,modularity_score,modularity_explicitness_score_train,modularity_explicitness_score_test
1555,8755,'smallnorb','annealed_vae',,,,,,10.0,5,-2002.24609375,10.00877285,2001.0168457031,1992.2364501953,8.7800760269,0.5393,0.5388000000000001,0.3502,0.3426,0.681375,0.54225,0.1076841483,0.1257520432,0.1019077424,0.06205000000000001,0.9889297961000001,0.7552642933,0.7526177483000001
1556,8756,'smallnorb','annealed_vae',,,,,,10.0,6,-2003.708984375,9.9866905212,2007.0261230469,1993.7232666016,13.304394722,0.5818,0.585,0.4063,0.41440000000000005,0.680125,0.5371,0.1108869115,0.13886915090000002,0.115040872,0.0741,0.9820414707,0.7392868912,0.7368085149
1557,8757,'smallnorb','annealed_vae',,,,,,10.0,7,-1999.6297607422,9.968873024,2020.7955322266,1989.6633300781,31.1320476532,0.5429,0.5416000000000001,0.2706,0.2644,0.687275,0.54125,0.1176319326,0.15639984510000002,0.051811280300000005,0.07675000000000001,0.9884525070000001,0.751055565,0.7510202077
1558,8758,'smallnorb','annealed_vae',,,,,,10.0,8,-2011.7235107422,9.9950647354,2006.6552734375,2001.7298583984,4.9264087677,0.506,0.4998,0.2536,0.2574,0.6605000000000001,0.5091,0.1436571688,0.1459998643,0.051765131400000004,0.0329,0.9920368862000001,0.7491904365000001,0.7454254661
1559,8759,'smallnorb','annealed_vae',,,,,,10.0,9,-2001.7526855469,9.9943494797,1997.4123535156,1991.7584228516,5.6553673744,0.5567,0.5636,0.3335,0.33840000000000003,0.6838500000000001,0.53075,0.1179253943,0.1434109812,0.0667932449,0.06445000000000001,0.9897548781000001,0.7521323227000001,0.7488498201
1560,8760,'smallnorb','annealed_vae',,,,,,10.0,10,-2003.7861328125,9.9953775406,1998.4125976562,1993.7912597656,4.6237425804,0.5680000000000001,0.5608000000000001,0.3103,0.31220000000000003,0.675125,0.5215500000000001,0.13527129070000002,0.1418665815,0.024463641300000002,0.047400000000000005,0.9744291882,0.7505317539,0.7475862640000001
1561,8761,'smallnorb','annealed_vae',,,,,,10.0,11,-1996.0148925781,9.9805135727,2005.5236816406,1986.0362548828,19.4893703461,0.5606,0.554,0.2536,0.2574,0.696175,0.55115,0.1256051323,0.1336270702,0.056559783100000004,0.0726,0.9889918484,0.7649360465,0.7634030993
1562,8762,'smallnorb','annealed_vae',,,,,,10.0,12,-2002.1978759766,9.9960193634,1996.4539794922,1992.2020263672,4.2519402504,0.5445,0.5458000000000001,0.34600000000000003,0.34040000000000004,0.687425,0.547,0.1031556109,0.1398204084,0.0530414009,0.0728,0.9881388793,0.7532568667,0.7532437182
1563,8763,'smallnorb','annealed_vae',,,,,,10.0,13,-2002.4405517578,9.9945802689,1997.8701171875,1992.4460449219,5.422606945,0.5186000000000001,0.5128,0.2536,0.2574,0.6836500000000001,0.5388000000000001,0.060294919700000005,0.0787917555,0.0697349313,0.056650000000000006,0.985185611,0.7387126698,0.7369295088000001
1564,8764,'smallnorb','annealed_vae',,,,,,10.0,14,-2001.5183105469,9.985960006700001,2005.5731201172,1991.5322265625,14.0421419144,0.5593,0.5630000000000001,0.35650000000000004,0.356,0.68915,0.5386000000000001,0.1067619841,0.143921084,0.1043175513,0.0669,0.9828188396,0.7550535127,0.7544054696
