,model_num,dataset,model_name,vae_beta,factor_vae_gamma,dip_vae_lambda_d_factor,dip_vae_lambda_od,beta_tc_vae_beta,beta_tc_vae_c_max,model_random_seed,elbo,kl_loss,loss,reconstruction_loss,regularizer,beta_vae_train_accuracy,beta_vae_eval_accuracy,factor_vae_train_accuracy,factor_vae_eval_accuracy,dci_informativeness_train,dci_informativeness_test,dci_disentanglement,dci_completeness,mig_discrete_mig,sap_score,modularity_score,modularity_explicitness_score_train,modularity_explicitness_score_test
408,408,'dsprites_full','factor_vae',,30.0,,,,,8,,18.456609726,72.9179611206,49.106174469,23.8117675781,0.873,0.8704000000000001,0.8107000000000001,0.8196,0.77688,0.47884000000000004,0.28614789160000004,0.3114101432,0.1946194488,0.07716,0.8046652139,0.7856489409,0.7756514297
409,409,'dsprites_full','factor_vae',,30.0,,,,,9,,18.4555835724,77.9143371582,51.0523605347,26.8619689941,0.7126,0.7044,0.54,0.5372,0.74014,0.40804,0.1657481988,0.20057198,0.0998146315,0.06344000000000001,0.7308456644,0.7577411815,0.7468177454
410,410,'dsprites_full','factor_vae',,30.0,,,,,10,,18.0323982239,76.20362854,51.0909500122,25.1126651764,0.8571000000000001,0.8608,0.7952,0.796,0.7728600000000001,0.49144000000000004,0.33884055300000004,0.34839144380000003,0.2359223574,0.061040000000000004,0.8107313633000001,0.7773127476,0.7667116265
411,411,'dsprites_full','factor_vae',,30.0,,,,,11,,17.845993042,78.4256439209,53.7966537476,24.6289253235,0.8351000000000001,0.8312,0.6141,0.6076,0.7292400000000001,0.39916,0.1788311602,0.2186179171,0.09956959280000001,0.057120000000000004,0.7518546019,0.7669987126000001,0.7580015969
412,412,'dsprites_full','factor_vae',,30.0,,,,,12,,18.0965328217,77.7458343506,50.5575790405,27.1882514954,0.8659,0.8668,0.769,0.7656000000000001,0.7811400000000001,0.49820000000000003,0.3159698596,0.3389653232,0.21607612010000002,0.07824,0.8029782717,0.777403614,0.7650320209
413,413,'dsprites_full','factor_vae',,30.0,,,,,13,,18.1678657532,80.0600891113,52.1588134766,27.9012718201,0.8659,0.8612000000000001,0.7367,0.7416,0.7641800000000001,0.47056000000000003,0.2685234588,0.29187266770000003,0.1784227649,0.0674,0.8105252307,0.7793672531,0.7684626583
414,414,'dsprites_full','factor_vae',,30.0,,,,,14,,18.267282486,77.137512207,51.2962646484,25.8412132263,0.8643000000000001,0.865,0.759,0.7676000000000001,0.78398,0.5337200000000001,0.37780027990000004,0.38049962,0.2374075853,0.0728,0.7997218070000001,0.7773946042000001,0.7652309815
415,415,'dsprites_full','factor_vae',,30.0,,,,,15,,18.501914978,77.8673324585,51.1744880676,26.6927337646,0.839,0.8406,0.6572,0.6612,0.7586400000000001,0.43396,0.2140183313,0.2513379491,0.15307715160000002,0.07252,0.8300214605,0.7599055179,0.7483752045000001
416,416,'dsprites_full','factor_vae',,30.0,,,,,16,,18.1834869385,78.6957321167,52.2819862366,26.4137248993,0.8052,0.8054,0.6275000000000001,0.6298,0.7645200000000001,0.44848000000000005,0.2595805299,0.2761187081,0.1071295724,0.07056000000000001,0.7593776139,0.7804895926000001,0.7711065936
417,417,'dsprites_full','factor_vae',,30.0,,,,,17,,17.8174209595,72.4930877686,49.2994194031,23.1936836243,0.8632000000000001,0.8612000000000001,0.7888000000000001,0.7914,0.7613000000000001,0.45224000000000003,0.2764257076,0.2897480798,0.1618052196,0.07472000000000001,0.8354615651,0.7695804071,0.7590348171
