,model_num,dataset,model_name,vae_beta,factor_vae_gamma,dip_vae_lambda_d_factor,dip_vae_lambda_od,beta_tc_vae_beta,annealed_vae_c_max,model_random_seed,elbo,kl_loss,loss,reconstruction_loss,regularizer,beta_vae_train_accuracy,beta_vae_eval_accuracy,factor_vae_train_accuracy,factor_vae_eval_accuracy,dci_informativeness_train,dci_informativeness_test,dci_disentanglement,dci_completeness,mig_discrete_mig,sap_score,modularity_score,modularity_explicitness_score_train,modularity_explicitness_score_test
11,550-599,'dsprites_full','factor_vae',,100.0,,,,,0-49,,17.765704231264,78.965734710692,53.884811553956006,25.080925712585998,0.831644,0.8353800000000001,0.727166,0.7259559999999999,0.7571819999999999,0.46159200000000006,0.28764343451400004,0.311011093382,0.183944494382,0.0527024,0.8328511205360001,0.7689178182820001,0.759026174286
12,600-649,'dsprites_full','dip_vae_i',,,10.0,1.0,,,0-49,-48.046835021972,28.883501358038004,51.192180023191995,19.163336563109997,32.028842735296,0.810978,0.8142199999999999,0.5702320000000001,0.574756,0.7465460000000002,0.3873176000000001,0.12462553249800001,0.120800499652,0.07937591679,0.043993599999999994,0.8802047998239999,0.7819658245719999,0.7692644360140001
13,650-699,'dsprites_full','dip_vae_i',,,10.0,2.0,,,0-49,-48.589902267460005,29.182214813231997,54.348533401486,19.407694511412,34.94084426880001,0.8238659999999999,0.8268039999999999,0.586714,0.588376,0.7515620000000002,0.3955456,0.144053282676,0.13916676667800001,0.095985647082,0.05179919999999999,0.8923624469340001,0.7838665164180001,0.7709754933740001
14,700-749,'dsprites_full','dip_vae_i',,,10.0,5.0,,,0-49,-50.191178359986,29.746855888362003,63.123713912962,20.444323005678,42.679402923584,0.81808,0.821524,0.588528,0.5906000000000001,0.7482288000000001,0.39269680000000007,0.130210908332,0.12444753304,0.08623255525600002,0.0448064,0.8922488412920001,0.7850926656580001,0.771761830016
15,750-799,'dsprites_full','dip_vae_i',,,10.0,10.0,,,0-49,-52.84783180237601,30.38083400727,76.599304809564,22.466999969480003,54.132302169798,0.7660420000000001,0.7711480000000002,0.5583880000000001,0.56,0.7366912000000001,0.37631040000000004,0.069484138508,0.059655080116,0.037234795848,0.0182696,0.8683078900760002,0.78122092008,0.7672440789740002
16,800-849,'dsprites_full','dip_vae_i',,,10.0,20.0,,,0-49,-57.063942184446,31.473069648747995,100.29451339722003,25.590867996212,74.703643798832,0.7410840000000002,0.7501160000000001,0.55003,0.55066,0.7286760000000001,0.3726784000000001,0.053073792038,0.042447545078,0.025488050364000002,0.0114952,0.8717933644020001,0.7741709774840001,0.7598292002260001
17,850-899,'dsprites_full','dip_vae_i',,,10.0,50.0,,,0-49,-65.857805557262,33.329582443238,162.424927673344,32.528232994086,129.89669982910198,0.725986,0.7354679999999999,0.538288,0.5384440000000001,0.7200948000000001,0.36420320000000006,0.047108360936,0.037448876648,0.023047846024000004,0.0089256,0.8740062556380002,0.767944386076,0.753305531054
18,900-949,'dsprites_full','dip_vae_ii',,,1.0,1.0,,,0-49,-46.71459754944001,27.727527542106,47.997894058226,18.987068328865995,29.010832366941994,0.777622,0.780536,0.5779,0.5783640000000001,0.750434,0.39179680000000006,0.116181871828,0.11455853139800003,0.05845982246999999,0.0344968,0.814929930934,0.782157588526,0.770327453164
19,950-999,'dsprites_full','dip_vae_ii',,,1.0,2.0,,,0-49,-46.726386032098,27.324607772824002,49.093461532592,19.401786193842,29.691676788324003,0.7879640000000001,0.790768,0.5761780000000001,0.5762160000000001,0.7496372000000001,0.38910000000000006,0.11812226369400002,0.11685146567,0.058837820592000004,0.0328992,0.8348597830780001,0.78223221292,0.77047423416
20,1000-1049,'dsprites_full','dip_vae_ii',,,1.0,5.0,,,0-49,-46.850651092522,25.187211303715998,51.242665863031995,21.663439178472004,29.579225921627998,0.7971699999999999,0.800104,0.5652539999999999,0.5657520000000001,0.7548396,0.394252,0.113535912638,0.12690089722,0.06222100554200001,0.0350416,0.8344061029200001,0.78903214412,0.779109490764
21,1050-1099,'dsprites_full','dip_vae_ii',,,1.0,10.0,,,0-49,-48.514660568240004,22.883300704943995,54.82907867432,25.631360969541998,29.197717514039997,0.803992,0.807348,0.581238,0.5830639999999999,0.7585068000000001,0.3995720000000001,0.11774711282399998,0.138390096712,0.059693456157999994,0.030936000000000005,0.839418903146,0.79775180129,0.7889681573880002
22,1100-1149,'dsprites_full','dip_vae_ii',,,1.0,20.0,,,0-49,-50.296617431639994,21.602881813056,60.172965469358,28.693736343386004,31.479232215879996,0.8114200000000001,0.8154680000000001,0.58486,0.58626,0.7549076000000001,0.39588239999999997,0.11280613712600002,0.13999822420799998,0.063272090326,0.0317872,0.8353683476039998,0.803288346044,0.7947395093680001
23,1150-1199,'dsprites_full','dip_vae_ii',,,1.0,50.0,,,0-49,-53.864101486198,19.647763519286,71.028304901128,34.2163330841,36.811971740724005,0.811696,0.8154359999999999,0.572728,0.576316,0.7410844000000002,0.3909864,0.12277012442600001,0.158485312402,0.07416708291400001,0.036015200000000004,0.8392917140600001,0.7969041945940001,0.787784478884
24,1200-1249,'dsprites_full','beta_tc_vae',,,,,1.0,,0-49,-46.466079559326,27.756332702636,46.466079559326,18.709751472474,27.756332702636,0.814556,0.816608,0.653534,0.655028,0.7560424,0.4082584,0.144846761848,0.142252044772,0.07376657677800001,0.0454896,0.8160874701880002,0.7857037022860002,0.774630075514
25,1250-1299,'dsprites_full','beta_tc_vae',,,,,2.0,,0-49,-47.61649169921599,21.209331474305994,25.029930763241996,26.407148666383996,-1.3772159594220001,0.854802,0.85438,0.7126779999999999,0.714632,0.8113200000000002,0.50336,0.245645466844,0.259378069788,0.15023624834,0.0636936,0.8605263684740001,0.7895914075840003,0.7797975146660001
26,1300-1349,'dsprites_full','beta_tc_vae',,,,,4.0,,0-49,-55.94120445251399,16.008394680017997,-26.265758094779997,39.932806167602,-66.198563842776,0.8658020000000001,0.8667279999999999,0.7609160000000001,0.765344,0.8463744000000001,0.5756232,0.315417954456,0.338929906712,0.18410997340200003,0.06745040000000001,0.8630984829959999,0.7945321244100001,0.785485853156
27,1350-1399,'dsprites_full','beta_tc_vae',,,,,6.0,,0-49,-65.835553588872,13.217070560462,-83.394120941162,52.618482666013996,-136.012591247558,0.8588020000000001,0.860268,0.758332,0.7635559999999999,0.845742,0.5863872,0.334281888388,0.36446829910000006,0.193662270722,0.0663104,0.859992655432,0.7933962002039999,0.784401597902
28,1400-1449,'dsprites_full','beta_tc_vae',,,,,8.0,,0-49,-75.640081481932,11.263641452784,-144.851981506348,64.376443710322,-209.22842803956198,0.8518660000000001,0.854104,0.7201919999999998,0.7270519999999999,0.8453343999999998,0.5977488000000001,0.35459582976599996,0.401703774924,0.21632637155400006,0.0692384,0.8528202276539999,0.7912538230680001,0.7819048224440001
29,1450-1499,'dsprites_full','beta_tc_vae',,,,,10.0,,0-49,-85.13372756957601,9.83486618042,-208.81728302002202,75.298844604488,-284.11614868163997,0.8515400000000001,0.8533680000000001,0.712738,0.718832,0.842364,0.6061536000000001,0.362662899294,0.423820187482,0.238391469908,0.0674632,0.8599099965479999,0.7874664426760001,0.7775819366800001
30,1500-1549,'dsprites_full','annealed_vae',,,,,,5.0,0-49,-153.058204956052,4.999688243866001,161.253158264158,148.058504333494,13.194663505558001,0.866568,0.8645159999999998,0.5968000000000001,0.6008,0.7579964,0.52668,0.37945396995400005,0.48843610023800005,0.35231415577600006,0.07612320000000002,0.810581078116,0.761426782954,0.7473811079120002
31,1550-1599,'dsprites_full','annealed_vae',,,,,,10.0,0-49,-110.960238189702,10.001398639681998,117.31802047729599,100.95884689330798,16.359180059430003,0.82109,0.8260400000000003,0.595872,0.599168,0.7059836,0.42208640000000003,0.19491962592599996,0.25303649839,0.19791634597600002,0.0438232,0.870655022562,0.7601199340200001,0.7465678689180001
32,1600-1649,'dsprites_full','annealed_vae',,,,,,25.0,0-49,-119.34806152343799,24.998791770931998,127.85034332275399,94.34927078247199,33.501078596124,0.73303,0.7445680000000001,0.541102,0.536536,0.6921640000000001,0.3798384,0.08802256800000001,0.11048048058200001,0.075019657462,0.030336000000000002,0.8611239079080001,0.7593072853239999,0.7452562972999999
33,1650-1699,'dsprites_full','annealed_vae',,,,,,50.0,0-49,-150.404791412354,49.986250381464004,173.80936691284398,100.41856826781999,73.390796127316,0.652502,0.673892,0.47775999999999996,0.47397200000000006,0.6910759999999999,0.37482960000000004,0.06163143895200001,0.079866425942,0.044319708084,0.014466399999999999,0.86715146421,0.7475567082520002,0.733461634222
34,1700-1749,'dsprites_full','annealed_vae',,,,,,75.0,0-49,-180.70493103027,74.99661468505599,222.91112274170203,105.708352050776,117.20277160644198,0.636286,0.657088,0.485666,0.48219600000000007,0.6916680000000001,0.3758256,0.06029580467000001,0.08312082864800002,0.042416120450000004,0.009317600000000002,0.8714322523540001,0.742439515186,0.7286929118159999
35,1750-1799,'dsprites_full','annealed_vae',,,,,,100.0,0-49,-205.79933135986397,100.061731872558,276.247125854492,105.73762184143601,170.50947380065398,0.637368,0.656952,0.473134,0.468932,0.6930304,0.37637839999999995,0.058536791258000015,0.08671455482200001,0.041183517154,0.0098096,0.8748124107959998,0.7425217236760001,0.728539869556
