,model_num,dataset,model_name,vae_beta,factor_vae_gamma,dip_vae_lambda_d_factor,dip_vae_lambda_od,beta_tc_vae_beta,beta_tc_vae_c_max,model_random_seed,elbo,kl_loss,loss,reconstruction_loss,regularizer,beta_vae_train_accuracy,beta_vae_eval_accuracy,factor_vae_train_accuracy,factor_vae_eval_accuracy,dci_informativeness_train,dci_informativeness_test,dci_disentanglement,dci_completeness,mig_discrete_mig,sap_score,modularity_score,modularity_explicitness_score_train,modularity_explicitness_score_test
31,1831,'color_dsprites','beta_vae',1.0,,,,,,31,-340.1741027832,32.108795166,340.1741027832,308.0650939941,32.108795166,0.7688,0.7558,0.6062000000000001,0.592,0.7354400000000001,0.37212,0.11868162950000001,0.1341434675,0.0437657429,0.03844,0.7641660037,0.7861920996,0.7773515476
32,1832,'color_dsprites','beta_vae',1.0,,,,,,32,-342.127166748,32.3282623291,342.127166748,309.7992553711,32.3282623291,0.79,0.7836000000000001,0.551,0.5514,0.7424400000000001,0.3844,0.1449736101,0.14497431230000002,0.0751491551,0.049640000000000004,0.7760137416,0.7872821818,0.7759128519
33,1833,'color_dsprites','beta_vae',1.0,,,,,,33,-341.6682128906,32.4057388306,341.6682128906,309.2620239258,32.4057388306,0.8313,0.8262,0.7099000000000001,0.7032,0.7332200000000001,0.36452,0.1230396596,0.12374960680000001,0.0544916357,0.04156000000000001,0.8650823449,0.7881668399,0.7799596412
34,1834,'color_dsprites','beta_vae',1.0,,,,,,34,-341.5270690918,32.333114624,341.5270690918,309.1943359375,32.333114624,0.8261000000000001,0.8298000000000001,0.5413,0.5454,0.74536,0.384,0.1807562523,0.1915457005,0.1146473288,0.07244,0.8117987571,0.7849241615,0.7767549659
35,1835,'color_dsprites','beta_vae',1.0,,,,,,35,-342.0853881836,32.5874481201,342.0853881836,309.4976501465,32.5874481201,0.7777000000000001,0.7714000000000001,0.5477000000000001,0.5408000000000001,0.7252000000000001,0.36112000000000005,0.10387642450000001,0.1137083712,0.020224522,0.01072,0.8053244544,0.7836892543,0.7735200601000001
36,1836,'color_dsprites','beta_vae',1.0,,,,,,36,-340.4400939941,32.3931808472,340.4400939941,308.0473937988,32.3931808472,0.8445,0.8308000000000001,0.6298,0.6226,0.73302,0.37460000000000004,0.1557579155,0.1548954874,0.08162170590000001,0.05528,0.8333978541,0.7871241279000001,0.7764176421000001
37,1837,'color_dsprites','beta_vae',1.0,,,,,,37,-340.304107666,32.5544013977,340.304107666,307.7496948242,32.5544013977,0.8335,0.8258000000000001,0.6141,0.604,0.7479600000000001,0.38308000000000003,0.16845785230000002,0.16928414690000002,0.101878308,0.061840000000000006,0.7955785171,0.7851490255,0.7756025435
38,1838,'color_dsprites','beta_vae',1.0,,,,,,38,-341.1573486328,32.0265693665,341.1573486328,309.1306152344,32.0265693665,0.8527,0.8418,0.7041000000000001,0.6988000000000001,0.7348,0.38116000000000005,0.162210706,0.1635362371,0.0918248611,0.0562,0.8457481027,0.7903974578,0.7824202253
39,1839,'color_dsprites','beta_vae',1.0,,,,,,39,-340.9761657715,32.3305473328,340.9761657715,308.6451416016,32.3305473328,0.854,0.8532000000000001,0.6739,0.6768000000000001,0.7419800000000001,0.3866,0.1780594257,0.1725573429,0.098416343,0.06768,0.8245439503,0.7881373264,0.7787765282
40,1840,'color_dsprites','beta_vae',1.0,,,,,,40,-339.13671875,32.4579353333,339.13671875,306.6788330078,32.4579353333,0.8285,0.8246,0.5875,0.6068,0.7381200000000001,0.38524,0.1379251827,0.1372557405,0.0506778809,0.037160000000000006,0.8007541059000001,0.7858314521,0.7768764071
41,1841,'color_dsprites','beta_vae',1.0,,,,,,41,-340.7823181152,32.596244812,340.7823181152,308.1862182617,32.596244812,0.8304,0.8210000000000001,0.6791,0.6748000000000001,0.7244400000000001,0.36584000000000005,0.1359194843,0.1366723532,0.060865828000000004,0.023760000000000003,0.8232037447,0.7927005802,0.7826229214
42,1842,'color_dsprites','beta_vae',1.0,,,,,,42,-340.6145324707,32.4912338257,340.6145324707,308.1233215332,32.4912338257,0.8591000000000001,0.8462000000000001,0.7005,0.7044,0.74104,0.38324,0.1702530568,0.16394054060000002,0.081606654,0.054040000000000005,0.8371042443000001,0.7887190865,0.7795975803
43,1843,'color_dsprites','beta_vae',1.0,,,,,,43,-342.5987243652,32.3770065308,342.5987243652,310.2215576172,32.3770065308,0.8001,0.777,0.6062000000000001,0.6062000000000001,0.7331000000000001,0.3724,0.1302751389,0.13715456680000002,0.0511121041,0.033800000000000004,0.7822136608,0.7853719533,0.7751505953000001
44,1844,'color_dsprites','beta_vae',1.0,,,,,,44,-341.8257141113,32.9022026062,341.8257141113,308.9232788086,32.9022026062,0.7282000000000001,0.718,0.4368,0.44220000000000004,0.72904,0.34868000000000005,0.0751638843,0.0849249303,0.020032796800000002,0.00944,0.8244492073,0.7823007402000001,0.7717318935
45,1845,'color_dsprites','beta_vae',1.0,,,,,,45,-338.5572509766,32.3116416931,338.5572509766,306.2459411621,32.3116416931,0.8511000000000001,0.8516,0.6323000000000001,0.6416000000000001,0.74982,0.39512,0.1832079656,0.1872362655,0.11473424630000001,0.062360000000000006,0.8279697339000001,0.7857890205,0.776649836
46,1846,'color_dsprites','beta_vae',1.0,,,,,,46,-340.5322265625,32.1773643494,340.5322265625,308.355255127,32.1773643494,0.7291000000000001,0.7106,0.5113,0.5116,0.73728,0.36392,0.0895337144,0.0975135082,0.0139204602,0.00936,0.7629620444,0.7944786204000001,0.7866324772000001
47,1847,'color_dsprites','beta_vae',1.0,,,,,,47,-341.5539245605,31.8301143646,341.5539245605,309.7240905762,31.8301143646,0.8316,0.8192,0.5374,0.5318,0.73694,0.36812,0.13006792,0.1404896379,0.0693770014,0.04548000000000001,0.8153784087,0.7887644862000001,0.779686286
48,1848,'color_dsprites','beta_vae',1.0,,,,,,48,-340.5183105469,32.4337158203,340.5183105469,308.0844726562,32.4337158203,0.7519,0.7436,0.6007,0.591,0.73928,0.36148,0.1074468729,0.10216712480000001,0.0206601867,0.0158,0.8034550849000001,0.7811401605,0.7708476801
49,1849,'color_dsprites','beta_vae',1.0,,,,,,49,-339.8679504395,32.3298683167,339.8679504395,307.5378417969,32.3298683167,0.8299000000000001,0.8170000000000001,0.5923,0.6102000000000001,0.7366800000000001,0.38284,0.149304383,0.14457050940000002,0.0389776255,0.030560000000000004,0.784106798,0.7884809215,0.7795121331
50,1850,'color_dsprites','beta_vae',2.0,,,,,,0,-341.9507446289,26.2286510468,368.1788635254,315.7216491699,52.4573020935,0.7717,0.758,0.678,0.6744,0.74904,0.38912,0.1297277698,0.12146971570000001,0.043250274500000005,0.018160000000000003,0.8225412227000001,0.7888409977,0.7803207378
51,1851,'color_dsprites','beta_vae',2.0,,,,,,1,-343.835144043,26.0395622253,369.8748168945,317.7953491211,52.0791244507,0.8484,0.8458,0.7707,0.7648,0.75578,0.4138,0.18830403380000002,0.1750740804,0.1017097674,0.04596,0.8851443135,0.7957425136,0.7866873609
52,1852,'color_dsprites','beta_vae',2.0,,,,,,2,-343.8369445801,26.1046543121,369.941986084,317.7321166992,52.2093086243,0.8525,0.8464,0.6827000000000001,0.6842,0.7582,0.42116000000000003,0.2140289193,0.1810305294,0.0816352498,0.051320000000000005,0.9343370546,0.7830385027000001,0.7730924002
53,1853,'color_dsprites','beta_vae',2.0,,,,,,3,-342.6117858887,26.1502742767,368.76171875,316.4611816406,52.3005485535,0.8109000000000001,0.805,0.5856,0.589,0.75092,0.40272,0.1686734456,0.1662239214,0.082947247,0.054520000000000006,0.8081297704,0.7789938993000001,0.7704949829000001
54,1854,'color_dsprites','beta_vae',2.0,,,,,,4,-343.5497131348,25.8849601746,369.4348144531,317.6649475098,51.7699203491,0.8169000000000001,0.81,0.7384000000000001,0.7326,0.7598,0.40316,0.1442990188,0.1311985753,0.0380438278,0.02152,0.853223088,0.7964127350000001,0.7903166133
55,1855,'color_dsprites','beta_vae',2.0,,,,,,5,-342.7991638184,25.7286510468,368.5276184082,317.0703125,51.4573020935,0.853,0.8496,0.6184000000000001,0.6224000000000001,0.7738200000000001,0.43360000000000004,0.2544533057,0.2294479547,0.1055302167,0.06428,0.8772341859,0.7799323290000001,0.7710668516
56,1856,'color_dsprites','beta_vae',2.0,,,,,,6,-342.7270507812,26.7360420227,369.4633789062,315.9909362793,53.4720840454,0.8551000000000001,0.845,0.7375,0.7396,0.7470800000000001,0.38852000000000003,0.2046836055,0.19217462500000002,0.1157133286,0.059960000000000006,0.9007222348,0.7874306604,0.7775858165
57,1857,'color_dsprites','beta_vae',2.0,,,,,,7,-343.4425964355,25.9877414703,369.4303588867,317.4549255371,51.9754829407,0.8639,0.8538,0.7546,0.7528,0.74704,0.40888,0.17789912530000002,0.1835468255,0.0969049506,0.05484000000000001,0.8031983584,0.7970318786,0.788831542
58,1858,'color_dsprites','beta_vae',2.0,,,,,,8,-341.8137207031,25.1850547791,366.9984741211,316.6282958984,50.3701095581,0.8675,0.864,0.7697,0.7666000000000001,0.7873800000000001,0.46832,0.2476266051,0.2392258888,0.1422049079,0.07048,0.9147841278000001,0.7950020989000001,0.7890211316
59,1859,'color_dsprites','beta_vae',2.0,,,,,,9,-344.1493225098,25.1528568268,369.3023071289,318.9961853027,50.3057136536,0.8056000000000001,0.7978000000000001,0.6302,0.6304000000000001,0.7743,0.43328000000000005,0.19228028700000002,0.19218038310000002,0.09235620380000001,0.06444000000000001,0.7664421515000001,0.7952552913000001,0.787258682
60,1860,'color_dsprites','beta_vae',2.0,,,,,,10,-345.4721069336,26.2621498108,371.7339477539,319.2095947266,52.5242996216,0.8502000000000001,0.8476,0.6507000000000001,0.6574,0.7574200000000001,0.41144000000000003,0.21345698100000002,0.2035795,0.09527250550000001,0.059120000000000006,0.8754062552,0.7854391057,0.777435207
61,1861,'color_dsprites','beta_vae',2.0,,,,,,11,-344.1259765625,25.7564945221,369.8823242188,318.3695068359,51.5129890442,0.8319000000000001,0.8324,0.6455000000000001,0.644,0.76604,0.43356000000000006,0.2403498878,0.2210141294,0.1055773391,0.0626,0.8660797503000001,0.7790337432000001,0.7678831442
62,1862,'color_dsprites','beta_vae',2.0,,,,,,12,-344.1484069824,26.3531932831,370.5018310547,317.7952880859,52.7063865662,0.8092,0.803,0.5893,0.59,0.73816,0.37348000000000003,0.12378464330000001,0.11112522450000001,0.0556450389,0.0328,0.8814578701,0.7818295281000001,0.7714717083
63,1863,'color_dsprites','beta_vae',2.0,,,,,,13,-345.8709716797,25.9443454742,371.8156738281,319.9269714355,51.8886909485,0.8468,0.836,0.6308,0.6326,0.7586600000000001,0.4132,0.23211452200000002,0.2279822696,0.1085933337,0.07184,0.8184271395,0.7855391220000001,0.77518846
64,1864,'color_dsprites','beta_vae',2.0,,,,,,14,-343.3021240234,26.2416801453,369.544128418,317.0605773926,52.4833602905,0.8588,0.8514,0.7553000000000001,0.7498,0.7601800000000001,0.41168000000000005,0.2037812142,0.1781424738,0.09234191060000001,0.04528,0.8900780792,0.7967342828,0.7893243025000001
65,1865,'color_dsprites','beta_vae',2.0,,,,,,15,-343.0894165039,26.3492641449,369.4387207031,316.7399902344,52.6985282898,0.8387,0.8456,0.5897,0.6012000000000001,0.7544200000000001,0.402,0.2010136441,0.19212080920000002,0.09296045330000001,0.06468,0.8232510825,0.7724838470000001,0.7630405382000001
66,1866,'color_dsprites','beta_vae',2.0,,,,,,16,-345.5205078125,26.0814743042,371.6021118164,319.4390869141,52.1629486084,0.8105,0.8088000000000001,0.5891000000000001,0.5908,0.7433200000000001,0.38476000000000005,0.1633254213,0.1498763886,0.0670584177,0.0388,0.8505627428,0.7797787827,0.7720309019
67,1867,'color_dsprites','beta_vae',2.0,,,,,,17,-343.6247253418,25.8902950287,369.5151672363,317.7342529297,51.7805900574,0.8604,0.8624,0.7498,0.7446,0.7720600000000001,0.42804000000000003,0.21564696260000002,0.196403044,0.1120294451,0.048720000000000006,0.8726903811000001,0.7987486696,0.7914713218
68,1868,'color_dsprites','beta_vae',2.0,,,,,,18,-342.6992492676,25.9857635498,368.6847229004,316.7130737305,51.9715270996,0.8315,0.8218000000000001,0.5869,0.5914,0.7557200000000001,0.39672,0.1725913449,0.1536638425,0.06391326800000001,0.03932,0.8400434712,0.7827400531,0.7730347217
69,1869,'color_dsprites','beta_vae',2.0,,,,,,19,-345.1910705566,26.2575435638,371.4483947754,318.9333496094,52.5150871277,0.8598,0.856,0.728,0.727,0.7496200000000001,0.39656,0.1906473924,0.18444153870000002,0.0999435645,0.06436,0.8487382237000001,0.7898557937,0.7816028649000001
70,1870,'color_dsprites','beta_vae',2.0,,,,,,20,-342.2460327148,26.036819458,368.2828674316,316.2088317871,52.073638916,0.8461000000000001,0.8446,0.6425000000000001,0.6576000000000001,0.74324,0.38216000000000006,0.1474049036,0.1454559178,0.0626479322,0.0492,0.8495453119,0.7831134280000001,0.7751188544000001
71,1871,'color_dsprites','beta_vae',2.0,,,,,,21,-347.0366210938,25.6585578918,372.6952514648,321.3779907227,51.3171157837,0.8521000000000001,0.8456,0.7399,0.7384000000000001,0.7542200000000001,0.39540000000000003,0.1844092966,0.16962756680000002,0.0900525685,0.04956000000000001,0.8608576292000001,0.7920275556,0.7839024239
72,1872,'color_dsprites','beta_vae',2.0,,,,,,22,-342.6983947754,26.3877544403,369.0862426758,316.3105773926,52.7755088806,0.8658,0.8634000000000001,0.7707,0.7684000000000001,0.7599,0.41564,0.17779982200000002,0.18362330070000002,0.1252845574,0.05704000000000001,0.85958514,0.7982088026,0.7915499444
73,1873,'color_dsprites','beta_vae',2.0,,,,,,23,-343.4316711426,26.2924022675,369.7239379883,317.1390991211,52.5848045349,0.8538,0.8536,0.7329,0.7284,0.7582,0.4212,0.2126011505,0.1968639106,0.1337523183,0.05528,0.8474467813000001,0.794517959,0.785676629
74,1874,'color_dsprites','beta_vae',2.0,,,,,,24,-342.4320373535,26.5988540649,369.0310058594,315.8333129883,53.1977081299,0.8587,0.8484,0.6383,0.6404000000000001,0.77266,0.4248,0.2274217318,0.20626402200000002,0.1162739024,0.060640000000000006,0.8572601464,0.7885850717,0.7805284699
75,1875,'color_dsprites','beta_vae',2.0,,,,,,25,-343.5937805176,26.0525131226,369.6463012695,317.5417480469,52.1050262451,0.873,0.8682000000000001,0.7522000000000001,0.7452000000000001,0.7739400000000001,0.43076000000000003,0.2341615978,0.2165034545,0.1167717213,0.06772,0.8675732666,0.7917785172,0.7833083499
76,1876,'color_dsprites','beta_vae',2.0,,,,,,26,-342.5586242676,25.9543266296,368.5129089355,316.6046142578,51.9086532593,0.8162,0.8178000000000001,0.595,0.6024,0.75146,0.39336000000000004,0.1460865902,0.1378782663,0.0596169545,0.039360000000000006,0.8409795744,0.7855915281,0.7765236385000001
77,1877,'color_dsprites','beta_vae',2.0,,,,,,27,-344.2850341797,25.9899101257,370.2748413086,318.2951049805,51.9798202515,0.8195,0.8104,0.5904,0.602,0.7519600000000001,0.40028,0.184014697,0.17651069060000002,0.07886280720000001,0.050440000000000006,0.8297758456000001,0.7841216319000001,0.7767059253
78,1878,'color_dsprites','beta_vae',2.0,,,,,,28,-343.9241943359,25.1551208496,369.0792541504,318.7691955566,50.3102416992,0.854,0.8518,0.638,0.6446000000000001,0.7512200000000001,0.40528000000000003,0.1937539754,0.1860826293,0.090875707,0.04544,0.8380237435000001,0.78078572,0.7726337909000001
79,1879,'color_dsprites','beta_vae',2.0,,,,,,29,-342.8581848145,26.1846313477,369.0430603027,316.6740112305,52.3692626953,0.8342,0.8280000000000001,0.6037,0.615,0.7690600000000001,0.43456000000000006,0.2235304341,0.2178416953,0.1124339744,0.0728,0.7902162753,0.7757396152,0.7664061038000001
80,1880,'color_dsprites','beta_vae',2.0,,,,,,30,-345.5762329102,25.7030334473,371.2794494629,319.8737487793,51.4060668945,0.7334,0.7206,0.6213000000000001,0.6362,0.73458,0.38112,0.12466943920000001,0.1387551363,0.0298275334,0.02772,0.7589738744000001,0.7780805464,0.7671333028
81,1881,'color_dsprites','beta_vae',2.0,,,,,,31,-343.0083007812,26.0572280884,369.0652770996,316.950958252,52.1144561768,0.7835000000000001,0.7738,0.5944,0.6038,0.75146,0.40136000000000005,0.1695487095,0.1748488167,0.0869097762,0.059000000000000004,0.7863951068,0.7825974579,0.7734802804
82,1882,'color_dsprites','beta_vae',2.0,,,,,,32,-345.8339538574,26.0772838593,371.9112548828,319.7565307617,52.1545677185,0.8563000000000001,0.8434,0.6741,0.6766,0.7684000000000001,0.43372000000000005,0.2354461565,0.21149991270000001,0.1188030556,0.06216000000000001,0.8517033353000001,0.774069305,0.7628419574
83,1883,'color_dsprites','beta_vae',2.0,,,,,,33,-343.0281677246,26.0416965485,369.0696411133,316.9863891602,52.0833930969,0.8617,0.8598,0.7404000000000001,0.7382000000000001,0.7751600000000001,0.43960000000000005,0.2404066232,0.2136232542,0.12039567370000001,0.07516,0.8881055912,0.7893012484,0.781815318
84,1884,'color_dsprites','beta_vae',2.0,,,,,,34,-344.4551696777,25.8509216309,370.3062438965,318.6043701172,51.7018432617,0.8536,0.8398,0.6991,0.6894,0.76546,0.42424000000000006,0.22420496080000002,0.2087951428,0.11151048620000001,0.07316,0.8618929348000001,0.7894879751,0.7809811749000001
85,1885,'color_dsprites','beta_vae',2.0,,,,,,35,-344.2979431152,26.0110054016,370.3087158203,318.2868347168,52.0220108032,0.7908000000000001,0.786,0.6363,0.6332,0.7407,0.37628,0.1224583942,0.1243345269,0.0424381443,0.023960000000000002,0.860688216,0.7847281211,0.7772929984
